#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
 877400      2.39e+00    1.35e+00      7.55e-02    1.13e-03      9.94e-02    6.05e-02    5.6e-08
 877500      2.19e+00    2.52e+00      7.47e-02    1.09e-01      9.16e-02    1.06e-01    5.6e-08
 877600      1.55e+00    2.54e+00      2.46e-02    6.64e-02      6.71e-02    1.09e-01    5.6e-08
 877700      2.13e+00    1.82e+00      7.25e-02    7.38e-02      8.80e-02    7.27e-02    5.6e-08
 877800      1.77e+00    2.32e+00      5.10e-02    1.25e-01      7.14e-02    9.39e-02    5.6e-08
 877900      2.03e+00    1.79e+00      2.30e-02    7.67e-02      8.86e-02    7.05e-02    5.6e-08
 878000      1.72e+00    1.88e+00      2.50e-02    7.01e-02      7.46e-02    7.62e-02    5.6e-08
 878100      2.11e+00    1.83e+00      4.52e-02    6.21e-02      8.73e-02    7.10e-02    5.6e-08
 878200      2.49e+00    2.20e+00      2.10e-02    8.90e-02      1.10e-01    8.78e-02    5.6e-08
 878300      4.84e+00    1.45e+00      1.59e-01    5.73e-02      1.39e-01    5.84e-02    5.6e-08
 878400      2.11e+00    3.01e+00      2.70e-02    5.47e-03      9.13e-02    1.35e-01    5.6e-08
 878500      1.88e+00    2.39e+00      6.16e-02    5.94e-02      7.83e-02    1.03e-01    5.6e-08
 878600      2.28e+00    2.96e+00      6.24e-02    8.61e-02      9.46e-02    1.26e-01    5.6e-08
 878700      2.14e+00    1.90e+00      3.07e-02    7.31e-02      9.33e-02    7.67e-02    5.6e-08
 878800      1.51e+00    1.85e+00      6.91e-02    9.18e-02      6.00e-02    7.64e-02    5.6e-08
 878900      2.13e+00    2.35e+00      8.36e-02    9.62e-02      8.83e-02    9.93e-02    5.6e-08
 879000      4.98e+00    2.07e+00      1.71e-01    8.37e-02      1.44e-01    8.24e-02    5.6e-08
 879100      2.32e+00    2.35e+00      5.87e-02    6.89e-02      9.86e-02    9.95e-02    5.6e-08
 879200      1.75e+00    2.01e+00      4.28e-02    8.53e-02      7.44e-02    7.94e-02    5.6e-08
 879300      1.99e+00    1.99e+00      3.58e-02    5.20e-02      8.56e-02    8.24e-02    5.6e-08
 879400      2.00e+00    1.81e+00      4.97e-02    8.14e-02      8.56e-02    6.99e-02    5.6e-08
 879500      4.98e+00    2.94e+00      1.67e-01    6.94e-02      1.51e-01    1.27e-01    5.6e-08
 879600      1.97e+00    2.30e+00      5.78e-02    7.51e-02      8.20e-02    9.57e-02    5.6e-08
 879700      1.98e+00    1.99e+00      4.88e-02    1.28e-01      8.26e-02    7.68e-02    5.6e-08
 879800      2.18e+00    2.41e+00      1.00e-01    5.85e-02      8.85e-02    1.04e-01    5.6e-08
 879900      1.96e+00    2.24e+00      5.88e-02    8.50e-02      8.06e-02    9.05e-02    5.6e-08
 880000      1.61e+00    2.31e+00      4.57e-02    4.08e-02      6.73e-02    1.01e-01    5.6e-08
 880100      2.07e+00    2.15e+00      6.89e-02    7.43e-02      8.54e-02    8.86e-02    5.6e-08
 880200      2.23e+00    3.21e+00      5.85e-02    6.83e-02      9.53e-02    1.39e-01    5.6e-08
 880300      5.03e+00    2.49e+00      1.78e-01    5.98e-02      1.42e-01    1.07e-01    5.6e-08
 880400      2.33e+00    2.78e+00      4.64e-02    6.77e-02      1.00e-01    1.19e-01    5.6e-08
 880500      2.25e+00    2.19e+00      5.52e-02    5.65e-02      9.51e-02    9.07e-02    5.6e-08
 880600      1.96e+00    1.90e+00      4.73e-02    4.06e-02      8.30e-02    8.28e-02    5.6e-08
 880700      2.43e+00    2.56e+00      7.63e-02    3.64e-02      1.03e-01    1.13e-01    5.6e-08
 880800      5.17e+00    2.63e+00      1.56e-01    6.72e-02      1.63e-01    1.12e-01    5.6e-08
 880900      2.62e+00    2.22e+00      6.98e-02    5.73e-02      1.11e-01    9.21e-02    5.6e-08
 881000      1.86e+00    2.17e+00      5.49e-02    8.95e-02      7.81e-02    8.63e-02    5.6e-08
 881100      2.47e+00    2.00e+00      7.87e-02    8.11e-02      1.03e-01    7.99e-02    5.6e-08
 881200      1.88e+00    2.16e+00      4.80e-02    1.34e-01      7.92e-02    8.43e-02    5.6e-08
 881300      2.20e+00    2.27e+00      8.22e-02    5.47e-02      9.04e-02    9.50e-02    5.6e-08
 881400      2.13e+00    2.46e+00      5.30e-02    7.65e-02      9.08e-02    1.03e-01    5.6e-08
 881500      1.85e+00    2.89e+00      6.83e-02    6.68e-02      7.32e-02    1.25e-01    5.6e-08
 881600      2.05e+00    1.95e+00      4.56e-02    7.97e-02      8.68e-02    7.75e-02    5.6e-08
 881700      2.11e+00    2.93e+00      6.87e-02    3.70e-02      8.89e-02    1.30e-01    5.6e-08
 881800      2.48e+00    6.35e+00      3.74e-02    2.21e-01      1.08e-01    1.76e-01    5.6e-08
 881900      1.91e+00    1.74e+00      5.65e-02    3.07e-03      7.90e-02    7.77e-02    5.6e-08
 882000      2.15e+00    2.95e+00      5.34e-02    6.60e-02      9.14e-02    1.28e-01    5.6e-08
 882100      4.95e+00    2.67e+00      1.69e-01    7.50e-02      1.47e-01    1.13e-01    5.6e-08
 882200      1.92e+00    2.51e+00      6.45e-02    7.37e-02      7.93e-02    1.06e-01    5.6e-08
 882300      2.94e+00    1.96e+00      2.73e-02    5.65e-02      1.28e-01    8.31e-02    5.6e-08
 882400      2.05e+00    1.79e+00      1.62e-02    6.64e-02      9.06e-02    7.27e-02    5.6e-08
 882500      2.38e+00    1.58e+00      2.72e-02    5.96e-02      1.04e-01    6.43e-02    5.6e-08
 882600      5.16e+00    2.78e+00      1.46e-01    2.60e-03      1.64e-01    1.24e-01    5.6e-08
 882700      2.30e+00    1.68e+00      4.06e-02    6.04e-02      9.95e-02    6.89e-02    5.6e-08
 882800      4.53e+00    1.73e+00      1.43e-01    6.51e-02      1.41e-01    7.01e-02    5.6e-08
 882900      2.52e+00    2.96e+00      3.49e-02    6.01e-03      1.11e-01    1.32e-01    5.6e-08
 883000      1.82e+00    1.55e+00      8.60e-02    5.81e-02      7.30e-02    6.28e-02    5.6e-08
 883100      2.09e+00    2.77e+00      7.04e-02    3.97e-02      8.44e-02    1.23e-01    5.6e-08
 883200      2.12e+00    2.01e+00      7.00e-02    1.27e-01      8.79e-02    7.82e-02    5.6e-08
 883300      2.07e+00    2.67e+00      5.64e-02    6.11e-02      8.75e-02    1.16e-01    5.6e-08
 883400      2.87e+00    1.99e+00      2.54e-02    9.14e-02      1.26e-01    7.63e-02    5.6e-08
 883500      2.10e+00    3.39e+00      7.12e-02    6.67e-02      8.58e-02    1.48e-01    5.6e-08
 883600      2.60e+00    2.93e+00      7.03e-02    6.66e-02      1.11e-01    1.27e-01    5.6e-08
 883700      2.22e+00    1.91e+00      6.19e-02    5.27e-02      9.44e-02    8.13e-02    5.6e-08
 883800      1.86e+00    1.59e+00      6.96e-02    5.89e-02      7.55e-02    6.46e-02    5.6e-08
 883900      1.91e+00    1.75e+00      6.04e-02    6.53e-02      7.64e-02    7.11e-02    5.6e-08
 884000      1.98e+00    1.35e+00      7.47e-02    6.33e-03      8.00e-02    6.05e-02    5.6e-08
 884100      1.89e+00    1.76e+00      3.76e-02    6.82e-03      8.18e-02    7.87e-02    5.6e-08
 884200      1.69e+00    2.31e+00      4.54e-02    7.17e-02      7.08e-02    9.72e-02    5.6e-08
 884300      2.27e+00    1.71e+00      4.13e-02    7.87e-02      9.69e-02    6.58e-02    5.6e-08
 884400      1.87e+00    2.31e+00      6.45e-02    6.41e-02      7.53e-02    9.84e-02    5.6e-08
 884500      2.20e+00    2.56e+00      6.22e-02    5.55e-02      9.33e-02    1.09e-01    5.6e-08
 884600      2.01e+00    1.96e+00      6.55e-02    8.00e-02      8.38e-02    7.79e-02    5.6e-08
 884700      2.80e+00    2.18e+00      4.35e-02    7.24e-02      1.22e-01    9.05e-02    5.6e-08
 884800      2.79e+00    1.70e+00      2.77e-02    9.13e-02      1.23e-01    6.87e-02    5.6e-08
 884900      2.74e+00    1.73e+00      3.60e-02    6.55e-02      1.20e-01    7.04e-02    5.6e-08
 885000      2.03e+00    1.43e+00      7.08e-02    1.21e-03      8.26e-02    6.41e-02    5.6e-08
 885100      1.86e+00    1.59e+00      6.60e-02    4.19e-02      7.73e-02    6.82e-02    5.6e-08
 885200      2.41e+00    2.93e+00      8.06e-02    5.51e-03      1.00e-01    1.31e-01    5.6e-08
 885300      1.81e+00    1.88e+00      7.96e-02    6.03e-02      7.25e-02    7.46e-02    5.6e-08
 885400      2.56e+00    2.81e+00      6.09e-02    4.97e-02      1.09e-01    1.23e-01    5.6e-08
 885500      2.04e+00    3.20e+00      5.68e-02    5.31e-04      8.69e-02    1.43e-01    5.6e-08
 885600      2.24e+00    2.70e+00      6.78e-02    8.18e-02      9.38e-02    1.14e-01    5.6e-08
 885700      2.11e+00    2.22e+00      2.15e-02    7.39e-02      9.22e-02    9.21e-02    5.6e-08
 885800      2.95e+00    1.46e+00      2.26e-02    6.65e-03      1.31e-01    6.52e-02    5.6e-08
 885900      2.13e+00    2.13e+00      5.10e-02    8.66e-02      9.12e-02    9.03e-02    5.6e-08
 886000      4.77e+00    1.78e+00      1.56e-01    1.22e-01      1.47e-01    6.72e-02    5.6e-08
 886100      2.30e+00    2.97e+00      7.23e-02    2.81e-03      9.60e-02    1.33e-01    5.6e-08
 886200      5.03e+00    2.02e+00      1.70e-01    7.33e-02      1.51e-01    8.27e-02    5.6e-08
 886300      1.84e+00    1.79e+00      5.92e-02    7.83e-03      7.48e-02    8.00e-02    5.6e-08
 886400      2.24e+00    1.93e+00      5.63e-02    7.68e-02      9.47e-02    7.75e-02    5.6e-08
 886500      2.09e+00    1.59e+00      6.56e-02    7.37e-02      8.64e-02    6.11e-02    5.6e-08
 886600      2.15e+00    2.10e+00      3.85e-02    9.59e-02      9.24e-02    8.75e-02    5.6e-08
 886700      1.91e+00    1.56e+00      7.21e-02    2.71e-03      7.73e-02    6.96e-02    5.6e-08
 886800      4.80e+00    2.12e+00      1.70e-01    9.15e-02      1.40e-01    8.91e-02    5.6e-08
 886900      2.44e+00    1.63e+00      7.41e-02    6.07e-02      1.02e-01    6.63e-02    5.6e-08
 887000      1.97e+00    2.86e+00      7.01e-02    6.23e-02      8.16e-02    1.24e-01    5.6e-08
 887100      2.85e+00    1.62e+00      4.90e-02    5.99e-02      1.23e-01    6.62e-02    5.6e-08
 887200      2.44e+00    2.57e+00      4.38e-02    3.60e-02      1.06e-01    1.14e-01    5.6e-08
 887300      2.31e+00    2.62e+00      6.03e-02    8.68e-02      9.73e-02    1.09e-01    5.6e-08
 887400      1.83e+00    2.58e+00      5.03e-02    7.35e-02      7.65e-02    1.10e-01    5.6e-08
 887500      2.46e+00    2.10e+00      4.99e-02    8.30e-02      1.05e-01    8.93e-02    5.6e-08
 887600      2.14e+00    1.78e+00      5.58e-02    7.11e-02      9.14e-02    7.14e-02    5.6e-08
 887700      2.03e+00    1.87e+00      9.51e-02    5.50e-03      8.17e-02    8.37e-02    5.6e-08
 887800      2.49e+00    1.60e+00      7.85e-02    6.89e-03      1.05e-01    7.14e-02    5.6e-08
 887900      4.71e+00    3.05e+00      1.59e-01    6.88e-02      1.33e-01    1.32e-01    5.6e-08
 888000      2.38e+00    1.57e+00      6.67e-02    7.06e-03      1.00e-01    7.02e-02    5.6e-08
 888100      2.08e+00    1.80e+00      3.50e-02    8.95e-02      8.98e-02    7.43e-02    5.6e-08
 888200      2.05e+00    2.72e+00      6.13e-02    5.77e-03      8.49e-02    1.22e-01    5.6e-08
 888300      2.69e+00    2.53e+00      7.59e-02    6.59e-02      1.16e-01    1.08e-01    5.6e-08
 888400      2.60e+00    1.93e+00      7.03e-02    5.71e-02      1.11e-01    7.78e-02    5.6e-08
 888500      4.92e+00    2.02e+00      1.58e-01    7.14e-02      1.43e-01    8.29e-02    5.6e-08
 888600      2.19e+00    2.21e+00      6.23e-02    7.41e-02      9.12e-02    9.15e-02    5.6e-08
 888700      1.93e+00    1.52e+00      5.26e-02    6.18e-02      8.07e-02    6.09e-02    5.6e-08
 888800      4.63e+00    2.56e+00      1.63e-01    3.51e-02      1.24e-01    1.13e-01    5.6e-08
 888900      2.08e+00    1.54e+00      4.56e-02    9.20e-03      8.92e-02    6.85e-02    5.6e-08
 889000      1.86e+00    1.36e+00      4.60e-02    7.21e-03      7.87e-02    6.08e-02    5.6e-08
 889100      2.06e+00    2.06e+00      5.63e-02    7.82e-02      8.51e-02    8.36e-02    5.6e-08
 889200      1.91e+00    2.01e+00      6.68e-02    6.52e-02      7.87e-02    8.39e-02    5.6e-08
 889300      2.39e+00    1.44e+00      6.24e-02    8.69e-03      1.02e-01    6.43e-02    5.6e-08
 889400      1.97e+00    1.72e+00      4.65e-02    7.32e-02      8.16e-02    6.78e-02    5.6e-08
 889500      5.38e+00    2.71e+00      1.57e-01    3.49e-02      1.69e-01    1.20e-01    5.6e-08
 889600      2.09e+00    2.68e+00      5.25e-02    6.52e-02      8.89e-02    1.15e-01    5.6e-08
 889700      2.20e+00    2.41e+00      7.09e-02    7.54e-02      9.18e-02    1.01e-01    5.6e-08
 889800      1.86e+00    2.34e+00      3.95e-02    9.29e-02      8.04e-02    9.94e-02    5.6e-08
 889900      1.87e+00    1.71e+00      4.75e-02    7.85e-02      7.76e-02    6.59e-02    5.6e-08
 890000      2.28e+00    3.20e+00      5.48e-02    6.54e-02      9.65e-02    1.39e-01    5.6e-08
 890100      1.71e+00    1.58e+00      4.22e-02    5.78e-02      7.24e-02    6.48e-02    5.6e-08
 890200      2.70e+00    1.82e+00      5.03e-02    9.22e-02      1.16e-01    7.47e-02    5.6e-08
 890300      1.89e+00    2.45e+00      2.30e-02    7.58e-02      8.33e-02    1.03e-01    5.6e-08
 890400      1.74e+00    1.78e+00      4.09e-02    7.59e-02      7.43e-02    7.01e-02    5.6e-08
 890500      2.21e+00    2.84e+00      4.86e-02    6.47e-02      9.27e-02    1.23e-01    5.6e-08
 890600      1.93e+00    2.18e+00      6.63e-02    1.23e-01      7.80e-02    8.71e-02    5.6e-08
 890700      2.08e+00    2.88e+00      5.28e-02    3.58e-02      8.75e-02    1.27e-01    5.6e-08
 890800      2.52e+00    2.35e+00      5.52e-02    7.42e-02      1.09e-01    9.85e-02    5.6e-08
 890900      1.86e+00    1.66e+00      6.12e-02    6.69e-03      7.41e-02    7.43e-02    5.6e-08
 891000      1.88e+00    2.51e+00      4.25e-02    3.67e-02      8.07e-02    1.11e-01    5.6e-08
 891100      2.68e+00    2.03e+00      3.64e-02    8.21e-02      1.18e-01    8.09e-02    5.6e-08
 891200      2.29e+00    2.03e+00      4.71e-02    8.52e-02      9.89e-02    8.02e-02    5.6e-08
 891300      2.16e+00    1.95e+00      2.26e-02    8.21e-02      9.51e-02    7.72e-02    5.6e-08
 891400      2.16e+00    2.26e+00      6.77e-02    7.48e-02      9.01e-02    9.38e-02    5.6e-08
 891500      3.06e+00    2.04e+00      6.43e-02    6.44e-02      1.33e-01    8.55e-02    5.6e-08
 891600      5.42e+00    1.81e+00      1.89e-01    7.24e-02      1.55e-01    7.25e-02    5.6e-08
 891700      2.45e+00    3.22e+00      6.20e-02    6.95e-03      1.05e-01    1.44e-01    5.6e-08
 891800      1.99e+00    1.60e+00      5.46e-02    6.46e-02      8.33e-02    6.40e-02    5.6e-08
 891900      2.61e+00    1.43e+00      6.52e-02    6.18e-02      1.13e-01    5.59e-02    5.6e-08
 892000      2.27e+00    2.30e+00      7.16e-02    5.82e-02      9.50e-02    9.59e-02    5.6e-08
 892100      2.36e+00    1.60e+00      1.84e-02    7.27e-03      1.05e-01    7.17e-02    5.6e-08
 892200      2.33e+00    2.66e+00      4.51e-02    5.77e-02      1.01e-01    1.15e-01    5.6e-08
 892300      1.93e+00    1.84e+00      4.08e-02    5.91e-03      8.30e-02    8.23e-02    5.6e-08
 892400      2.24e+00    1.88e+00      4.54e-02    6.47e-02      9.48e-02    7.79e-02    5.6e-08
 892500      2.04e+00    2.33e+00      7.26e-02    1.38e-01      8.50e-02    9.24e-02    5.6e-08
 892600      2.08e+00    1.64e+00      7.62e-02    5.80e-02      8.50e-02    6.75e-02    5.6e-08
 892700      1.60e+00    1.82e+00      4.31e-02    6.56e-04      6.73e-02    8.16e-02    5.6e-08
 892800      5.11e+00    2.05e+00      1.66e-01    6.68e-02      1.60e-01    8.54e-02    5.6e-08
 892900      2.46e+00    1.64e+00      2.82e-02    6.56e-02      1.08e-01    6.54e-02    5.6e-08
 893000      2.13e+00    2.15e+00      3.58e-02    5.84e-02      9.23e-02    8.85e-02    5.6e-08
 893100      1.98e+00    1.72e+00      7.30e-02    6.23e-04      8.06e-02    7.67e-02    5.6e-08
 893200      2.01e+00    1.63e+00      6.15e-02    5.82e-04      8.54e-02    7.29e-02    5.6e-08
 893300      2.38e+00    1.94e+00      7.92e-02    5.76e-02      9.90e-02    8.17e-02    5.6e-08
 893400      2.34e+00    1.79e+00      6.31e-02    6.50e-02      9.83e-02    7.34e-02    5.6e-08
 893500      1.65e+00    2.37e+00      4.66e-02    1.29e-01      6.70e-02    9.60e-02    5.6e-08
 893600      1.81e+00    2.39e+00      5.38e-02    5.62e-02      7.68e-02    1.00e-01    5.6e-08
 893700      1.97e+00    1.90e+00      2.32e-02    8.91e-02      8.66e-02    7.89e-02    5.6e-08
 893800      1.87e+00    2.16e+00      4.03e-02    7.60e-02      8.05e-02    8.91e-02    5.6e-08
 893900      2.03e+00    1.71e+00      7.26e-02    6.53e-02      8.19e-02    6.92e-02    5.6e-08
 894000      2.51e+00    2.24e+00      5.19e-02    8.13e-02      1.09e-01    9.17e-02    5.6e-08
 894100      2.62e+00    1.64e+00      6.28e-02    6.61e-02      1.12e-01    6.56e-02    5.6e-08
 894200      2.24e+00    2.36e+00      3.83e-02    1.09e-01      9.77e-02    9.81e-02    5.6e-08
 894300      2.14e+00    1.80e+00      7.66e-02    7.59e-02      8.70e-02    7.13e-02    5.6e-08
 894400      2.12e+00    1.72e+00      8.74e-02    5.62e-02      8.78e-02    7.15e-02    5.6e-08
 894500      2.88e+00    2.45e+00      5.31e-02    7.30e-02      1.24e-01    1.03e-01    5.6e-08
 894600      1.84e+00    1.45e+00      6.04e-02    6.73e-03      7.79e-02    6.49e-02    5.6e-08
 894700      2.16e+00    2.09e+00      4.64e-02    5.77e-02      9.22e-02    8.91e-02    5.6e-08
 894800      2.19e+00    1.59e+00      6.98e-02    5.91e-02      9.15e-02    6.48e-02    5.6e-08
 894900      2.37e+00    1.71e+00      2.42e-02    1.20e-03      1.04e-01    7.66e-02    5.6e-08
 895000      2.01e+00    1.48e+00      7.27e-02    5.99e-02      8.24e-02    5.89e-02    5.6e-08
 895100      2.42e+00    1.50e+00      4.63e-02    6.10e-03      1.04e-01    6.70e-02    5.6e-08
 895200      2.21e+00    2.36e+00      4.08e-02    6.54e-02      9.61e-02    1.00e-01    5.6e-08
 895300      2.18e+00    2.27e+00      6.94e-02    7.55e-02      9.08e-02    9.46e-02    5.6e-08
 895400      2.26e+00    2.30e+00      7.33e-02    8.78e-02      9.35e-02    9.80e-02    5.6e-08
 895500      2.23e+00    2.41e+00      2.12e-02    9.50e-02      9.86e-02    1.02e-01    5.6e-08
 895600      2.67e+00    2.63e+00      4.61e-02    9.33e-03      1.16e-01    1.18e-01    5.6e-08
 895700      2.62e+00    2.38e+00      4.87e-02    8.69e-02      1.14e-01    9.71e-02    5.6e-08
 895800      1.79e+00    2.38e+00      5.66e-02    5.08e-02      7.36e-02    1.03e-01    5.6e-08
 895900      2.45e+00    1.54e+00      2.85e-02    5.87e-02      1.08e-01    6.25e-02    5.6e-08
 896000      1.64e+00    2.55e+00      3.12e-02    3.00e-03      7.02e-02    1.14e-01    5.6e-08
 896100      2.27e+00    2.65e+00      2.52e-02    6.59e-02      9.96e-02    1.14e-01    5.6e-08
 896200      3.01e+00    1.66e+00      4.43e-02    7.42e-02      1.31e-01    6.45e-02    5.6e-08
 896300      2.07e+00    1.46e+00      4.49e-02    1.48e-03      8.91e-02    6.54e-02    5.6e-08
 896400      4.70e+00    2.52e+00      1.60e-01    8.29e-02      1.32e-01    1.09e-01    5.6e-08
 896500      1.94e+00    1.66e+00      6.99e-02    7.33e-03      8.03e-02    7.43e-02    5.6e-08
 896600      2.50e+00    3.01e+00      7.83e-02    6.73e-02      1.06e-01    1.30e-01    5.6e-08
 896700      2.17e+00    1.63e+00      7.94e-02    5.74e-03      8.95e-02    7.26e-02    5.6e-08
 896800      2.18e+00    1.84e+00      4.19e-02    4.05e-02      9.47e-02    7.99e-02    5.6e-08
 896900      2.68e+00    2.18e+00      3.72e-02    7.28e-02      1.17e-01    9.08e-02    5.6e-08
 897000      2.11e+00    2.93e+00      6.62e-02    6.61e-02      8.81e-02    1.26e-01    5.6e-08
 897100      2.43e+00    2.27e+00      6.49e-02    9.33e-02      1.02e-01    9.60e-02    5.6e-08
 897200      2.46e+00    1.95e+00      4.55e-02    7.25e-02      1.06e-01    7.91e-02    5.6e-08
 897300      2.42e+00    2.28e+00      4.70e-02    7.43e-02      1.03e-01    9.48e-02    5.6e-08
 897400      2.93e+00    1.75e+00      4.19e-02    8.69e-04      1.28e-01    7.82e-02    5.6e-08
 897500      2.17e+00    1.82e+00      3.71e-02    7.81e-02      9.35e-02    7.18e-02    5.6e-08
