#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
# If there is no available reference data, rmse_*_{val,trn} will print nan
  24500      2.57e+00    2.79e+00      9.77e-02    4.97e-02      1.14e-01    1.25e-01    1.0e-03
  24600      3.34e+00    1.98e+00      1.14e-01    8.87e-02      1.47e-01    8.76e-02    1.0e-03
  24700      3.60e+00    1.88e+00      1.45e-01    6.30e-03      1.59e-01    8.41e-02    1.0e-03
  24800      2.18e+00    1.78e+00      6.07e-02    1.39e-01      9.71e-02    7.45e-02    1.0e-03
  24900      2.11e+00    1.91e+00      1.11e-01    1.21e-02      9.32e-02    8.56e-02    1.0e-03
  25000      3.65e+00    2.04e+00      3.57e-02    1.02e-01      1.63e-01    8.99e-02    1.0e-03
  25100      3.27e+00    3.12e+00      2.56e-02    2.56e-01      1.46e-01    1.36e-01    1.0e-03
  25200      2.38e+00    1.86e+00      5.89e-02    7.09e-02      1.06e-01    8.24e-02    1.0e-03
  25300      2.70e+00    2.87e+00      4.80e-02    5.83e-02      1.20e-01    1.28e-01    1.0e-03
  25400      2.96e+00    2.37e+00      5.02e-02    3.67e-02      1.32e-01    1.06e-01    1.0e-03
  25500      1.95e+00    2.25e+00      8.26e-02    1.68e-01      8.61e-02    9.87e-02    1.0e-03
  25600      2.29e+00    1.71e+00      6.03e-02    7.72e-02      1.02e-01    7.53e-02    1.0e-03
  25700      2.12e+00    2.14e+00      8.67e-02    1.96e-02      9.33e-02    9.56e-02    1.0e-03
  25800      2.19e+00    5.02e+00      1.19e-01    5.86e-02      9.46e-02    2.24e-01    1.0e-03
  25900      4.02e+00    1.86e+00      3.79e-02    2.65e-01      1.80e-01    7.77e-02    1.0e-03
  26000      2.41e+00    2.78e+00      1.02e-01    1.21e-01      1.03e-01    1.24e-01    1.0e-03
  26100      1.92e+00    1.78e+00      5.03e-02    9.38e-02      8.55e-02    7.82e-02    1.0e-03
  26200      2.46e+00    2.27e+00      6.82e-02    5.53e-02      1.09e-01    1.01e-01    1.0e-03
  26300      2.27e+00    2.31e+00      6.82e-02    1.12e-01      1.00e-01    1.02e-01    1.0e-03
  26400      2.22e+00    2.17e+00      7.11e-02    4.70e-02      9.85e-02    9.69e-02    1.0e-03
  26500      2.66e+00    2.34e+00      4.34e-02    8.49e-02      1.18e-01    1.04e-01    1.0e-03
  26600      2.52e+00    2.45e+00      9.61e-02    3.52e-02      1.10e-01    1.10e-01    1.0e-03
  26700      1.86e+00    1.89e+00      6.96e-02    1.82e-02      8.24e-02    8.45e-02    1.0e-03
  26800      2.25e+00    2.14e+00      5.33e-02    6.79e-02      1.00e-01    9.51e-02    1.0e-03
  26900      2.30e+00    2.24e+00      7.10e-02    1.56e-01      1.02e-01    9.87e-02    1.0e-03
  27000      2.79e+00    2.92e+00      1.34e-01    6.57e-02      1.23e-01    1.30e-01    1.0e-03
  27100      2.12e+00    1.79e+00      6.48e-02    2.44e-02      9.40e-02    8.02e-02    1.0e-03
  27200      2.60e+00    2.43e+00      5.38e-02    8.47e-02      1.16e-01    1.08e-01    1.0e-03
  27300      2.38e+00    1.66e+00      7.34e-02    1.34e-01      1.06e-01    7.11e-02    1.0e-03
  27400      2.36e+00    3.63e+00      3.98e-02    1.66e-01      1.05e-01    1.61e-01    1.0e-03
  27500      3.58e+00    1.85e+00      9.41e-02    4.47e-02      1.58e-01    8.27e-02    1.0e-03
  27600      2.88e+00    2.09e+00      3.39e-02    9.94e-02      1.29e-01    9.22e-02    1.0e-03
  27700      2.63e+00    2.61e+00      7.76e-02    9.26e-02      1.17e-01    1.16e-01    1.0e-03
  27800      2.63e+00    2.38e+00      1.42e-01    9.10e-02      1.16e-01    1.05e-01    1.0e-03
  27900      2.29e+00    3.12e+00      5.87e-02    2.22e-01      1.02e-01    1.37e-01    1.0e-03
  28000      2.89e+00    3.26e+00      5.45e-02    3.33e-02      1.29e-01    1.46e-01    1.0e-03
  28100      3.77e+00    2.47e+00      5.80e-02    1.33e-01      1.68e-01    1.08e-01    1.0e-03
  28200      2.54e+00    2.66e+00      8.20e-02    1.93e-01      1.13e-01    1.17e-01    1.0e-03
  28300      3.86e+00    2.39e+00      2.39e-02    3.54e-02      1.72e-01    1.07e-01    1.0e-03
  28400      2.32e+00    2.20e+00      8.85e-02    4.77e-02      1.03e-01    9.83e-02    1.0e-03
  28500      2.30e+00    2.73e+00      9.58e-02    2.04e-01      1.02e-01    1.20e-01    1.0e-03
  28600      2.61e+00    2.33e+00      4.33e-02    2.31e-01      1.16e-01    1.01e-01    1.0e-03
  28700      2.52e+00    3.67e+00      5.92e-02    7.94e-02      1.12e-01    1.64e-01    1.0e-03
  28800      2.38e+00    2.51e+00      2.68e-02    3.17e-02      1.06e-01    1.12e-01    1.0e-03
  28900      2.04e+00    2.37e+00      8.62e-02    3.20e-02      8.99e-02    1.06e-01    1.0e-03
  29000      2.46e+00    2.00e+00      4.17e-02    2.80e-02      1.10e-01    8.94e-02    1.0e-03
  29100      2.87e+00    3.58e+00      5.40e-02    1.35e-01      1.28e-01    1.59e-01    1.0e-03
  29200      2.08e+00    2.29e+00      5.30e-02    2.13e-02      9.28e-02    1.02e-01    1.0e-03
  29300      1.95e+00    1.90e+00      5.01e-02    7.83e-02      8.67e-02    8.39e-02    1.0e-03
  29400      3.67e+00    2.91e+00      9.34e-02    1.71e-01      1.62e-01    1.29e-01    1.0e-03
  29500      2.42e+00    2.41e+00      4.95e-02    9.87e-02      1.08e-01    1.06e-01    1.0e-03
  29600      3.89e+00    2.73e+00      5.52e-02    8.01e-02      1.73e-01    1.21e-01    1.0e-03
  29700      3.34e+00    2.17e+00      7.17e-02    1.18e-01      1.48e-01    9.55e-02    1.0e-03
  29800      2.09e+00    1.83e+00      2.81e-02    8.17e-02      9.35e-02    8.08e-02    1.0e-03
  29900      2.07e+00    1.77e+00      5.42e-02    6.98e-02      9.21e-02    7.83e-02    1.0e-03
  30000      3.09e+00    2.31e+00      4.55e-02    2.99e-01      1.37e-01    9.78e-02    1.0e-03
  30100      2.82e+00    3.57e+00      1.09e-01    5.54e-02      1.25e-01    1.59e-01    1.0e-03
  30200      2.06e+00    2.05e+00      1.19e-01    2.94e-02      9.05e-02    9.14e-02    1.0e-03
  30300      2.47e+00    2.43e+00      7.53e-02    3.82e-02      1.10e-01    1.08e-01    1.0e-03
  30400      2.90e+00    2.62e+00      6.45e-02    2.50e-01      1.29e-01    1.14e-01    1.0e-03
  30500      1.78e+00    2.03e+00      3.62e-02    2.52e-02      7.93e-02    9.07e-02    1.0e-03
  30600      2.43e+00    2.56e+00      8.09e-02    1.78e-01      1.08e-01    1.11e-01    1.0e-03
  30700      1.92e+00    1.99e+00      5.06e-02    8.91e-02      8.55e-02    8.80e-02    1.0e-03
  30800      2.23e+00    2.22e+00      4.37e-02    5.13e-02      9.96e-02    9.91e-02    1.0e-03
  30900      2.42e+00    2.28e+00      4.33e-02    3.60e-02      1.08e-01    1.02e-01    1.0e-03
  31000      2.33e+00    2.11e+00      7.64e-02    2.43e-01      1.03e-01    9.04e-02    1.0e-03
  31100      1.96e+00    1.63e+00      3.58e-02    6.47e-02      8.74e-02    7.22e-02    1.0e-03
  31200      2.86e+00    2.74e+00      6.64e-02    1.07e-01      1.27e-01    1.21e-01    1.0e-03
  31300      2.77e+00    3.13e+00      5.14e-02    1.36e-01      1.23e-01    1.39e-01    1.0e-03
  31400      2.20e+00    1.81e+00      7.60e-02    2.11e-02      9.74e-02    8.07e-02    1.0e-03
  31500      2.76e+00    2.65e+00      1.97e-02    9.31e-02      1.23e-01    1.18e-01    1.0e-03
  31600      1.97e+00    1.70e+00      5.81e-02    3.64e-02      8.75e-02    7.58e-02    1.0e-03
  31700      2.62e+00    1.79e+00      2.46e-02    8.06e-02      1.17e-01    7.91e-02    1.0e-03
  31800      2.28e+00    1.92e+00      5.51e-02    4.85e-02      1.01e-01    8.56e-02    1.0e-03
  31900      2.90e+00    2.03e+00      6.25e-02    8.86e-03      1.29e-01    9.06e-02    1.0e-03
  32000      2.25e+00    2.85e+00      1.69e-01    2.46e-01      9.85e-02    1.24e-01    1.0e-03
  32100      2.47e+00    2.84e+00      6.77e-02    5.95e-02      1.10e-01    1.26e-01    1.0e-03
  32200      1.95e+00    2.24e+00      5.43e-02    4.81e-02      8.58e-02    9.99e-02    1.0e-03
  32300      2.71e+00    1.82e+00      8.75e-02    1.41e-01      1.20e-01    7.60e-02    1.0e-03
  32400      3.15e+00    1.89e+00      6.63e-02    1.13e-01      1.40e-01    8.25e-02    1.0e-03
  32500      3.60e+00    2.51e+00      6.35e-02    1.68e-01      1.60e-01    1.11e-01    1.0e-03
  32600      3.24e+00    2.24e+00      6.66e-02    4.55e-02      1.44e-01    1.00e-01    1.0e-03
  32700      2.46e+00    2.32e+00      1.09e-01    1.03e-01      1.09e-01    1.02e-01    1.0e-03
  32800      2.38e+00    3.69e+00      6.99e-02    7.50e-02      1.05e-01    1.65e-01    1.0e-03
  32900      2.73e+00    2.32e+00      1.38e-01    1.44e-01      1.20e-01    1.01e-01    1.0e-03
  33000      2.52e+00    1.87e+00      9.17e-02    1.37e-01      1.11e-01    8.10e-02    1.0e-03
  33100      2.54e+00    3.19e+00      6.74e-02    4.25e-02      1.13e-01    1.42e-01    1.0e-03
  33200      2.34e+00    1.87e+00      5.73e-02    7.85e-02      1.04e-01    8.20e-02    1.0e-03
  33300      2.13e+00    1.81e+00      3.80e-02    6.04e-02      9.49e-02    8.03e-02    1.0e-03
  33400      2.55e+00    2.21e+00      4.68e-02    5.43e-02      1.14e-01    9.83e-02    1.0e-03
  33500      3.32e+00    4.01e+00      1.19e-01    1.20e-02      1.47e-01    1.79e-01    1.0e-03
  33600      2.17e+00    2.65e+00      6.42e-02    4.76e-02      9.65e-02    1.18e-01    1.0e-03
  33700      2.07e+00    1.68e+00      1.02e-01    7.42e-02      9.14e-02    7.44e-02    1.0e-03
  33800      1.97e+00    2.11e+00      7.18e-02    6.73e-02      8.72e-02    9.36e-02    1.0e-03
  33900      3.09e+00    3.53e+00      6.90e-02    2.10e-01      1.37e-01    1.56e-01    1.0e-03
  34000      2.80e+00    1.95e+00      6.97e-02    2.09e-02      1.24e-01    8.73e-02    1.0e-03
  34100      2.53e+00    2.02e+00      7.44e-02    1.19e-01      1.12e-01    8.82e-02    1.0e-03
  34200      3.27e+00    2.65e+00      7.10e-02    1.64e-01      1.45e-01    1.17e-01    1.0e-03
  34300      2.23e+00    1.89e+00      4.87e-02    1.53e-02      9.95e-02    8.44e-02    1.0e-03
  34400      2.05e+00    2.28e+00      8.94e-02    1.14e-01      9.05e-02    1.00e-01    1.0e-03
  34500      3.48e+00    2.00e+00      6.39e-02    6.63e-02      1.55e-01    8.85e-02    1.0e-03
  34600      2.39e+00    1.81e+00      5.47e-02    2.65e-02      1.07e-01    8.08e-02    1.0e-03
  34700      2.28e+00    2.09e+00      7.72e-02    1.26e-01      1.01e-01    9.11e-02    1.0e-03
  34800      2.82e+00    2.26e+00      4.70e-02    2.01e-01      1.26e-01    9.84e-02    1.0e-03
  34900      2.51e+00    1.73e+00      6.18e-02    5.93e-02      1.12e-01    7.68e-02    1.0e-03
  35000      2.10e+00    2.68e+00      7.52e-02    1.81e-01      9.18e-02    1.18e-01    1.0e-03
  35100      2.48e+00    2.77e+00      1.03e-01    1.06e-02      1.10e-01    1.24e-01    1.0e-03
  35200      1.96e+00    1.86e+00      5.48e-02    5.01e-02      8.71e-02    8.28e-02    1.0e-03
  35300      3.78e+00    1.89e+00      4.88e-02    4.28e-02      1.68e-01    8.41e-02    1.0e-03
  35400      1.75e+00    1.79e+00      1.12e-01    1.80e-02      7.68e-02    8.01e-02    1.0e-03
  35500      2.46e+00    3.31e+00      9.10e-02    7.33e-02      1.09e-01    1.47e-01    1.0e-03
  35600      2.16e+00    2.07e+00      1.21e-01    9.38e-02      9.50e-02    9.12e-02    1.0e-03
  35700      3.41e+00    3.18e+00      1.24e-01    8.49e-02      1.49e-01    1.42e-01    1.0e-03
  35800      3.93e+00    2.79e+00      2.29e-02    5.62e-02      1.76e-01    1.25e-01    1.0e-03
  35900      2.70e+00    3.15e+00      1.45e-01    1.31e-01      1.19e-01    1.38e-01    1.0e-03
  36000      3.11e+00    2.24e+00      4.52e-02    6.67e-02      1.39e-01    9.98e-02    1.0e-03
  36100      2.22e+00    2.15e+00      1.42e-01    1.66e-02      9.70e-02    9.63e-02    1.0e-03
  36200      2.20e+00    2.56e+00      7.41e-02    2.54e-02      9.78e-02    1.14e-01    1.0e-03
  36300      3.57e+00    2.35e+00      8.60e-02    3.38e-02      1.58e-01    1.05e-01    1.0e-03
  36400      1.91e+00    1.93e+00      6.17e-02    4.90e-02      8.50e-02    8.59e-02    1.0e-03
  36500      2.58e+00    2.18e+00      9.64e-02    6.38e-02      1.14e-01    9.70e-02    1.0e-03
  36600      2.04e+00    1.66e+00      3.44e-02    3.06e-02      9.10e-02    7.41e-02    1.0e-03
  36700      2.18e+00    2.11e+00      5.96e-02    5.74e-02      9.70e-02    9.39e-02    1.0e-03
  36800      2.01e+00    1.71e+00      1.15e-01    4.43e-02      8.75e-02    7.62e-02    1.0e-03
  36900      1.95e+00    2.36e+00      7.81e-02    2.46e-01      8.61e-02    1.02e-01    1.0e-03
  37000      2.09e+00    1.86e+00      1.56e-02    8.73e-03      9.34e-02    8.31e-02    1.0e-03
  37100      2.18e+00    2.60e+00      6.85e-02    1.82e-01      9.70e-02    1.14e-01    1.0e-03
  37200      2.15e+00    1.70e+00      3.56e-02    4.37e-02      9.59e-02    7.56e-02    1.0e-03
  37300      2.05e+00    2.52e+00      8.35e-02    7.10e-02      9.10e-02    1.12e-01    1.0e-03
  37400      1.90e+00    1.85e+00      8.33e-02    3.97e-02      8.38e-02    8.23e-02    1.0e-03
  37500      2.46e+00    1.96e+00      8.08e-02    5.81e-02      1.09e-01    8.70e-02    1.0e-03
  37600      2.42e+00    2.32e+00      5.99e-02    1.32e-01      1.08e-01    1.02e-01    1.0e-03
  37700      2.64e+00    2.02e+00      6.49e-02    1.14e-01      1.17e-01    8.86e-02    1.0e-03
  37800      2.83e+00    1.45e+00      7.01e-02    1.19e-01      1.26e-01    6.22e-02    1.0e-03
  37900      2.26e+00    1.86e+00      1.07e-01    9.76e-02      9.89e-02    8.15e-02    1.0e-03
  38000      2.41e+00    2.44e+00      4.98e-02    7.02e-02      1.07e-01    1.08e-01    1.0e-03
  38100      2.42e+00    2.16e+00      3.51e-02    3.42e-02      1.08e-01    9.64e-02    1.0e-03
  38200      2.50e+00    2.04e+00      1.11e-01    5.77e-02      1.11e-01    9.09e-02    1.0e-03
  38300      2.28e+00    1.96e+00      7.75e-02    1.43e-02      1.01e-01    8.77e-02    1.0e-03
  38400      2.13e+00    2.55e+00      5.48e-02    2.09e-01      9.45e-02    1.12e-01    1.0e-03
  38500      2.71e+00    2.09e+00      1.19e-01    1.68e-01      1.20e-01    9.14e-02    1.0e-03
  38600      2.70e+00    1.83e+00      3.78e-02    1.64e-02      1.21e-01    8.20e-02    1.0e-03
  38700      2.64e+00    2.45e+00      8.30e-02    1.10e-01      1.17e-01    1.08e-01    1.0e-03
  38800      2.40e+00    2.00e+00      7.07e-02    1.08e-01      1.07e-01    8.78e-02    1.0e-03
  38900      2.09e+00    2.73e+00      5.07e-02    7.68e-02      9.29e-02    1.21e-01    1.0e-03
  39000      1.96e+00    1.72e+00      5.91e-02    5.01e-02      8.68e-02    7.67e-02    1.0e-03
  39100      2.13e+00    1.60e+00      7.42e-02    1.61e-02      9.46e-02    7.17e-02    1.0e-03
  39200      1.81e+00    1.91e+00      9.34e-02    8.49e-02      8.00e-02    8.44e-02    1.0e-03
  39300      2.53e+00    2.49e+00      7.48e-02    9.15e-02      1.13e-01    1.10e-01    1.0e-03
  39400      2.34e+00    1.88e+00      8.81e-02    3.01e-02      1.03e-01    8.39e-02    1.0e-03
  39500      1.72e+00    1.88e+00      3.30e-02    1.16e-02      7.65e-02    8.41e-02    1.0e-03
  39600      2.59e+00    2.02e+00      1.21e-01    9.34e-03      1.14e-01    9.02e-02    1.0e-03
  39700      2.32e+00    2.83e+00      1.08e-01    1.80e-02      1.02e-01    1.27e-01    1.0e-03
  39800      2.20e+00    2.52e+00      6.87e-02    1.48e-01      9.77e-02    1.10e-01    1.0e-03
  39900      2.73e+00    1.64e+00      1.74e-01    2.53e-02      1.20e-01    7.32e-02    1.0e-03
  40000      2.60e+00    2.59e+00      7.84e-02    5.36e-02      1.16e-01    1.15e-01    1.0e-03
  40100      2.60e+00    1.78e+00      8.87e-02    3.50e-02      1.15e-01    7.94e-02    1.0e-03
  40200      3.50e+00    1.87e+00      6.06e-02    2.77e-02      1.56e-01    8.37e-02    1.0e-03
  40300      1.83e+00    2.34e+00      6.59e-02    2.29e-01      8.13e-02    1.02e-01    1.0e-03
  40400      2.74e+00    2.28e+00      5.74e-02    2.15e-02      1.22e-01    1.02e-01    1.0e-03
  40500      2.29e+00    2.50e+00      1.52e-01    1.25e-01      9.81e-02    1.11e-01    1.0e-03
  40600      2.16e+00    2.09e+00      3.68e-02    6.29e-02      9.66e-02    9.30e-02    1.0e-03
  40700      1.99e+00    3.56e+00      7.56e-02    3.02e-03      8.78e-02    1.59e-01    1.0e-03
  40800      3.77e+00    1.39e+00      2.72e-02    7.52e-02      1.68e-01    6.12e-02    1.0e-03
  40900      2.57e+00    1.56e+00      5.40e-02    8.94e-02      1.15e-01    6.84e-02    1.0e-03
  41000      1.96e+00    2.66e+00      8.65e-02    1.26e-01      8.70e-02    1.17e-01    1.0e-03
  41100      2.02e+00    2.21e+00      1.60e-01    1.64e-01      8.75e-02    9.56e-02    1.0e-03
  41200      1.91e+00    3.31e+00      6.97e-02    5.53e-02      8.45e-02    1.48e-01    1.0e-03
  41300      2.14e+00    1.72e+00      8.52e-02    1.15e-02      9.43e-02    7.68e-02    1.0e-03
  41400      2.46e+00    1.59e+00      5.58e-02    1.05e-01      1.10e-01    6.92e-02    1.0e-03
  41500      1.93e+00    1.95e+00      4.76e-02    1.55e-01      8.61e-02    8.55e-02    1.0e-03
  41600      2.69e+00    2.65e+00      7.93e-02    1.17e-01      1.20e-01    1.17e-01    1.0e-03
  41700      2.31e+00    3.37e+00      9.34e-02    1.58e-01      1.01e-01    1.49e-01    1.0e-03
  41800      2.44e+00    2.50e+00      8.75e-02    1.41e-01      1.08e-01    1.10e-01    1.0e-03
  41900      2.74e+00    2.24e+00      7.23e-02    2.22e-02      1.22e-01    1.00e-01    1.0e-03
  42000      1.93e+00    2.42e+00      1.02e-01    2.10e-01      8.47e-02    1.06e-01    1.0e-03
  42100      2.29e+00    2.25e+00      5.29e-02    2.26e-01      1.02e-01    9.76e-02    1.0e-03
  42200      2.12e+00    2.68e+00      7.20e-02    6.72e-02      9.42e-02    1.19e-01    1.0e-03
  42300      1.89e+00    1.55e+00      7.14e-02    2.53e-02      8.32e-02    6.90e-02    1.0e-03
  42400      2.13e+00    2.19e+00      9.67e-02    1.87e-01      9.44e-02    9.56e-02    1.0e-03
  42500      3.30e+00    2.51e+00      4.44e-02    8.44e-02      1.47e-01    1.11e-01    1.0e-03
  42600      1.70e+00    2.08e+00      9.52e-02    1.99e-03      7.45e-02    9.28e-02    1.0e-03
  42700      2.17e+00    2.49e+00      7.30e-02    2.90e-01      9.60e-02    1.06e-01    1.0e-03
  42800      3.02e+00    3.30e+00      4.47e-02    6.51e-02      1.35e-01    1.47e-01    1.0e-03
  42900      2.28e+00    3.47e+00      4.82e-02    5.96e-02      1.02e-01    1.55e-01    1.0e-03
  43000      2.29e+00    2.86e+00      1.03e-01    1.45e-01      1.01e-01    1.27e-01    1.0e-03
  43100      2.44e+00    1.64e+00      9.25e-02    6.79e-02      1.08e-01    7.27e-02    1.0e-03
  43200      3.02e+00    1.46e+00      1.01e-01    1.24e-02      1.31e-01    6.54e-02    1.0e-03
  43300      1.84e+00    1.50e+00      9.38e-02    8.37e-02      8.05e-02    6.57e-02    1.0e-03
  43400      3.67e+00    2.47e+00      4.00e-02    4.68e-02      1.64e-01    1.10e-01    1.0e-03
  43500      2.35e+00    2.33e+00      1.51e-01    7.17e-02      1.02e-01    1.04e-01    1.0e-03
  43600      2.32e+00    1.53e+00      5.22e-02    2.27e-02      1.03e-01    6.82e-02    1.0e-03
  43700      2.51e+00    1.96e+00      6.13e-02    7.50e-02      1.12e-01    8.70e-02    1.0e-03
  43800      4.20e+00    3.26e+00      1.15e-01    1.37e-01      1.85e-01    1.45e-01    1.0e-03
  43900      2.22e+00    2.44e+00      8.15e-02    6.76e-02      9.81e-02    1.09e-01    1.0e-03
  44000      2.42e+00    2.19e+00      1.08e-01    7.39e-02      1.07e-01    9.71e-02    1.0e-03
  44100      3.36e+00    2.41e+00      2.40e-02    4.79e-02      1.50e-01    1.08e-01    1.0e-03
  44200      2.08e+00    2.31e+00      9.06e-02    2.47e-01      9.18e-02    9.98e-02    1.0e-03
  44300      2.11e+00    1.69e+00      9.01e-02    4.18e-02      9.25e-02    7.53e-02    1.0e-03
  44400      2.33e+00    1.98e+00      4.16e-02    6.31e-02      1.04e-01    8.80e-02    1.0e-03
  44500      1.57e+00    1.68e+00      7.59e-02    1.58e-03      6.91e-02    7.51e-02    1.0e-03
  44600      2.44e+00    2.05e+00      5.18e-02    6.38e-02      1.09e-01    9.10e-02    1.0e-03
  44700      3.49e+00    2.19e+00      1.33e-01    2.68e-01      1.54e-01    9.35e-02    1.0e-03
  44800      3.07e+00    3.60e+00      3.14e-02    1.60e-02      1.37e-01    1.61e-01    1.0e-03
  44900      2.62e+00    1.95e+00      1.32e-01    3.12e-02      1.13e-01    8.72e-02    1.0e-03
  45000      2.65e+00    1.80e+00      4.92e-02    1.03e-01      1.18e-01    7.90e-02    1.0e-03
  45100      2.65e+00    2.01e+00      8.43e-02    7.06e-02      1.18e-01    8.92e-02    1.0e-03
  45200      2.79e+00    2.21e+00      3.94e-02    4.31e-02      1.25e-01    9.84e-02    1.0e-03
  45300      2.66e+00    2.65e+00      1.31e-01    2.30e-01      1.17e-01    1.16e-01    1.0e-03
  45400      2.91e+00    2.77e+00      9.35e-02    7.28e-02      1.29e-01    1.23e-01    1.0e-03
  45500      1.88e+00    3.48e+00      2.87e-02    8.04e-02      8.38e-02    1.55e-01    1.0e-03
  45600      2.89e+00    2.34e+00      4.04e-02    4.89e-02      1.29e-01    1.04e-01    1.0e-03
  45700      2.25e+00    2.04e+00      8.62e-02    1.92e-02      9.90e-02    9.11e-02    1.0e-03
  45800      2.29e+00    1.83e+00      5.50e-02    2.51e-02      1.02e-01    8.16e-02    1.0e-03
  45900      2.47e+00    1.87e+00      1.17e-01    5.14e-02      1.08e-01    8.34e-02    1.0e-03
  46000      2.91e+00    3.35e+00      7.64e-02    9.65e-02      1.28e-01    1.49e-01    1.0e-03
  46100      2.45e+00    1.96e+00      1.05e-01    4.92e-03      1.09e-01    8.75e-02    1.0e-03
  46200      2.68e+00    1.98e+00      8.20e-02    6.66e-02      1.18e-01    8.81e-02    1.0e-03
  46300      2.67e+00    2.55e+00      1.84e-01    5.08e-02      1.14e-01    1.14e-01    1.0e-03
